Record,Funder,CIF,EntityGeneral,Entity,Type,TypeSpecific,Lat,Long,ProjectTitle,EnBudget,EnSubsidy,ProjectBudget,ProjectSubsidy,Approved,Year
IMIDCA/2021/25,IVACE,A46041711,"BECSA, SA","BECSA, SA",Private for-profit,Big company,39 58 18,0 00 48,Investigación y desarrollo de una barrera acústico- atmosférica (CRYSTAL-LUNG),134675,53870,209463,98742.8,1,2021
IMIDCA/2018/10,IVACE,B12291167,"BAÑOS 10, SL","BAÑOS 10, SL",Private for-profit,Private for-profit,39 57 53,0 14 56,Desarrollo de una nueva tipología de molde basado en tecnologia epoxi de alta resistencia y alta conductividad térmica para la fabricación de platos de ducha,139059,48670.65,200765,76438.35,1,2018
IMIDCA/2020/11,IVACE,B12291167,"BAÑOS 10, SL","BAÑOS 10, SL",Private for-profit,Private for-profit,39 57 53,0 14 56,Revestimiento de pared de sustitución rápida (SWIFTWALLS),89880.1,44940.05,145928.1,72964.05,1,2020
,,,,,,,,,,,,,,,
IMIDCA/2018/2,IVACE,A12012431,"AZULINDUS & MARTI, SA","AZULINDUS & MARTI, SA",Private for-profit,Private for-profit,39 57 44,0 15 47,Fabricación ecobaldosa ceramica de coccion roja / Obtención de ecobaldosas mediante la valoración de residuos cerámicos,71327.78,32097.5,139223.88,62650.74,1,2018
,,,,,,,,,,,,,,,
IMIDCA/2021/21,IVACE,B97697304,"AZNAR TEXTIL, S.L.","AZNAR TEXTIL, S.L.",Private for-profit,Private for-profit,39 31 01,0 27 32,INVESTIGACIÓN Y DESARROLLO DE TEJIDOS INDOOR Y OUTDOOR A PARTIR DE POLIESTER RECICLADO IGNIFUGO.  PETFOC,178515,89257.5,431373,215686.5,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
IMIDCA/2017/21,IVACE,B53562872,"AUTOMÁTICA Y CONTROL NUMÉRICO, SL","AUTOMÁTICA Y CONTROL NUMÉRICO, SL",Private for-profit,Private for-profit,38 27 50,0 49 18,VERIPAT,54012,29706.6,100715.4,55223.13,1,2017
,,,,,,,,,,,,,,,
INNEST/2021/115,AVI,B96273313,AUPA HOGAR SL,AUPA HOGAR SL,Private for-profit,Private for-profit,38 49 52,0 30 36,ECONOMÍA CIRCULAR EN LA VALORIZACIÓN DE RESIDUOS TEXTILES DE ORIGEN HOSPITALARIOS,316220,189732,614626.89,408799.69,1,2021
,,,,,,,,,,,,,,,
INNCAD/2021/144,AVI,B96594114,ATQ QUIMYSER SOCIEDAD LIMITADA,ATQ QUIMYSER SOCIEDAD LIMITADA,Private for-profit,Private for-profit,38 56 07,0 08 44,I+D DE NUEVOS PRODUCTOS ANTIMICROBIANOS BASADOS EN EXTRACTOS NATURALES DE PLANTAS XERÓFITAS PARA PREVENCIÓN DE INFECCIONES NOSOCOMIALES MEDIANTE LIMPIEZA DE SUPERFICIES Y PIEL,76938.6,46163.16,530561.18,274862.17,1,2021
,,,,,,,,,,,,,,,
IMIDCA/2018/1,IVACE,A12050324,"ATOMIZADORA, SA","ATOMIZADORA, SA",Private for-profit,Private for-profit,39 58 22,0 14 22,Fabricación ecobaldosa ceramica de coccion roja / Obtención de ecobaldosas mediante la valoración de residuos cerámicos,67896.1,30553.24,139223.88,62650.74,1,2018
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/100,AVI,G46267266,ASOCIACION VALENCIANA DE AGRICULTORES,ASOCIACION VALENCIANA DE AGRICULTORES,Association,Association,39 28 19,0 23 03,DESARROLLO DE HERRAMIENTAS DIGITALES PARA LA DETECCIÓN TEMPRANA DE PLAGAS CLAVE EN CITRICULTURA,158206.15,158206.15,784100.67,684826.98,1,2021
,,,,,,,,,,,,,,,
INNEST/2022/186,AVI,G46267266,ASOCIACION VALENCIANA DE AGRICULTORES,ASOCIACION VALENCIANA DE AGRICULTORES,Association,Association,39 28 19,0 23 03,MANEJO INTEGRADO DE FERTILIZACIÓN DEL AGUACATE AGUFERT,186575.56,186575.56,689948.58,623176.38,1,2022
,,,,,,,,,,,,,,,
INNEST/2022/364,AVI,G96635438,ASOC AVICOLA VALENCIANA,ASOC AVICOLA VALENCIANA,Association,Association,39 53 44,0 07 11,BIOPRODUCTOS A PARTIR DE LA VALORIZACIÓN DE SUBPRODUCTOS DE LA INDUSTRIA PRIMARIA PRODUCTORA DE HUEVOS Y SU APLICACIÓN EN SECTORES ESTRATÉGICOS DE LA COMUNIDAD VALENCIANA,88881.14,88881.14,525418.38,525418.38,1,2022
,,,,,,,,,,,,,,,
INNEST/2022/33,AVI,B98738875,ASDRON SPAIN SOCIEDAD LIMITADA,ASDRON SPAIN SOCIEDAD LIMITADA,Private for-profit,Micro company,39 28 08,0 23 17,UNA NUEVA MODERNIZACIÓN DEL REGADÍO VALENCIANO BASADA EN LA DIGITALIZACIÓN Y LAS NUEVAS TECNOLOGIAS (DIGITALRIEGO),102680.82,61608.48,675113.24,570127.7,1,2022
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNCAD/2021/97,AVI,B54709209,"AREA TINTURA, S.L.","AREA TINTURA, S.L.",Private for-profit,Private for-profit,38 42 07,0 28 33,"INVESTIGACIÓN Y DESARROLLO DE UN SISTEMA DE VALORIZACIÓN DE RESIDUOS DEL AUTOMÓVIL, MEDIANTE LA EXTRACCIÓN, TRATAMIENTO Y APLICACIÓN DE LOS MISMOS EN PROCESOS TEXTILES (2)",330942.75,198565.65,861726.15,482983.6,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2022/122,AVI,B98437155,AQUASOLVENT SOCIEDAD LIMITADA,AQUASOLVENT SOCIEDAD LIMITADA,Private for-profit,Micro company,39 43 35,0 14 17,INVESTIGACIÓN INDUSTRIAL DE NUEVAS SOLUCIONES DE MORDENTADO LIMPIO SIN GENERACIÓN DE RESIDUOS PELIGROSOS,134086.16,80451.69,711229.32,571058.85,1,2022
,,,,,,,,,,,,,,,
INNEST/2022/23,AVI,F46099222,ANECOOP S COOP,ANECOOP S COOP,Private for-profit,Big company,39 28 39,0 21 59,UNA NUEVA MODERNIZACIÓN DEL REGADÍO VALENCIANO BASADA EN LA DIGITALIZACIÓN Y LAS NUEVAS TECNOLOGIAS (DIGITALRIEGO),106522,42608.8,675113.24,570127.7,1,2022
IMIDCA/2018/37,IVACE,B97525505,"ANBOR IMPORT-EXPORT, SL","ANBOR IMPORT-EXPORT, SL",Private for-profit,Private for-profit,38 59 18,0 10 56,Investigación y desarrollo de prendas de trabajo inteligentes para mejora de la seguridad laboral,42513.19,23382.25,138508.19,76079.5,1,2018
INNEST/2022/344,AVI,A53075321,ANALCO AUXILIAR CALZADO SA,ANALCO AUXILIAR CALZADO SA,Private for-profit,Small company,38 15 23,0 44 27,DESARROLLO DE TÉCNICAS DE RECICLADO TERCIARIO PARA LA PAJA DEL ARROZ A TRAVÉS DEL DESARROLLO DE APLICACIONES TECNOLÓGICAS AVANZADAS ORIENTADAS A LA INDUSTRIA DEL CALZADO,111376.55,55688.28,524351.18,468662.91,1,2022
,,,,,,,,,,,,,,,
IMIDCA/2021/46,IVACE,B85352847,"AMARIS ESPAÑA ESTRATEGIA E INNO. TECNOLOGICA, SL","AMARIS ESPAÑA ESTRATEGIA E INNO. TECNOLOGICA, SL",Private for-profit,Private for-profit,39 28 21,0 23 06,AI4QA: Desarrollo de sistema basado en Inteligencia Artificial como potenciador de diseño de pruebas de software,87268,34907.2,125438,57809.2,1,2021
,,,,,,,,,,,,,,,
INNEST/2022/5,AVI,B46976452,ALMUPLAS SL,ALMUPLAS SL,Private for-profit,Small company,39 19 29,0 24 35,NOVEDOSOS COMPUESTOS TERMOPLÁSTICOS BASADOS EN POLÍMEROS NATURALES SIN MODIFICACIÓN QUÍMICA PROCESABLES MEDIANTE TECNOLOGÍAS CONVENCIOANLES DE TRANSFORMACIÓN DE PLÁSTICOS.,176302.84,105781.71,510908.03,440386.9,1,2022
INNEST00/19/047,AVI,B97576474,ALFREDO MONTORO SORIANO SL,ALFREDO MONTORO SORIANO SL,Private for-profit,Private for-profit,39 28 10,0 20 60,NUTRINEXT - INVESTIGACIÓN Y DESARROLLO DE UNA SOLUCION INTEGRAL PARA NUTRICIÓN DE PRECISIÓN,226983.38,181586.7,921579.97,756228.83,1,2019
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
IMIDCA/2017/32,IVACE,B97255277,AITEC ASESORES INTERNACIONALES SL,AITEC ASESORES INTERNACIONALES SL,Private for-profit,Private for-profit,39 33 08,0 27 46,ORTIPORT,60366,27164.7,182964,70074,1,2017
INNEST/2021/311,AVI,B12993622,AIRNATECH ANTIVIRAL SL,AIRNATECH ANTIVIRAL SL,Private for-profit,Private for-profit,39 59 59,0 03 57,ESTUDIO PARA EL DESARROLLO DE EQUIPOS DE PROTECCIÓN INDIVIDUAL MEJORADOS CON CAPACIDADES ANTIMICROBIANAS,102156.6,61293.96,586612.96,410236.09,1,2021
,,,,,,,,,,,,,,,
INNEST/2021/347,AVI,G46421988,AINIA,AINIA,Technological institute,Technological institute,39 32 44,0 27 28,DESARROLLO DE HERRAMIENTAS DIGITALES PARA LA DETECCIÓN TEMPRANA DE PLAGAS CLAVE EN CITRICULTURA,126980.86,126980.86,784100.67,684826.98,1,2021
,,,,,,,,,,,,,,,
INNEST/2021/241,AVI,G46421988,AINIA,AINIA,Technological institute,Technological institute,39 32 44,0 27 28,DESARROLLO DE UN ASISTENTE ROBÓTICO PARA EL DIAGNÓSTICO DE CÁNCER EN DERMATOLOGÍA,153874.04,153874.04,527011.04,442186.79,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/10,AVI,G46421988,AINIA,AINIA,Technological institute,Technological institute,39 32 44,0 27 28,INVESTIGACIÓN Y DESARROLLO DE UN SISTEMA BIOTECNOLÓGICO INTEGRAL DE LIMPIEZA Y DESINFECCIÓN DE PATÓGENOS CON APLICACIÓN EN SEGURIDAD ALIMENTARIA Y ÁMBITO CLÍNICO (2),126754.16,126754.16,800471.06,715546.38,1,2021
INNEST/2021/294,AVI,G46421988,AINIA,AINIA,Technological institute,Technological institute,39 32 44,0 27 28,PRODUCCIÓN DE PEQUEÑOS FORMATOS DE ANTICUERPOS EN LEVADURAS FRENTE A DIFERENTES BACTERIAS DEL SECTOR GANADERO,304118.66,304118.66,573014.13,573014.13,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2022/71,AVI,G46421988,AINIA,AINIA,Technological institute,Technological institute,39 32 44,0 27 28,UNA NUEVA MODERNIZACIÓN DEL REGADÍO VALENCIANO BASADA EN LA DIGITALIZACIÓN Y LAS NUEVAS TECNOLOGIAS (DIGITALRIEGO),112681.46,112681.46,675113.24,570127.7,1,2022
INNEST/2021/80,AVI,G46421988,AINIA,AINIA,Technological institute,Technological institute,39 32 44,0 27 28,VALORIZACIÓN DE SALMUERAS MEDIANTE LA INTEGRACIÓN DE TECNOLOGÍAS SOSTENIBLES A PARTIR DEL CONCEPTO DE ECONOMÍA CIRCULAR,215085.62,215085.62,571520.83,490973.58,1,2021
INNEST/2021/18,AVI,G46421988,AINIA,AINIA,Technological institute,Technological institute,39 32 44,0 27 28,VALORIZACIÓN INTEGRAL Y CONTINUA DE RESIDUOS AGRÍCOLAS DE LA COMUNIDAD VALENCIANA PARA LA OBTENCIÓN DE INGREDIENTES ALIMENTARIOS FUNCIONALES,203878.25,203878.25,625680.76,503442.71,1,2021
,,,,,,,,,,,,,,,
INNEST/2020/84,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,Compostaje Acelerado de Plásticos Mediante la Adición de Microorganismos,179964.4,179964.4,595488.14,490111.35,1,2020
INNEST/2021/67,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,CULTIVOS HIDROPÓNICOS PARA INFRAESTRUCTURAS URBANAS BASADOS EN SUBSTRATOS CON SISTEMAS DAC (CAPTURA AMBIENTAL DE CO2),168286.02,168286.02,576342.1,540441.73,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2020/50,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,Desarrollo de envases compostables con propiedades de barrera al oxígeno a partir de residuos de aguacate,179482.8,179482.8,520105.15,428121.74,1,2020
INNEST/2020/66,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,"Desarrollo de materiales reciclables, sostenibles y seguros, que alarguen la vida útil e incrementen la durabilidad de las protecciones portuarias",196987,196987,506596.73,427465.11,1,2020
INNEST/2021/343,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,DESARROLLO DE NÚCLEOS DE POLIURETANO (PUR) RECICLADO A PARTIR DE COLCHONES FUERA DE USO (CFU) PARA UNA CONSTRUCCIÓN SOSTENIBLE DE ALTO VALOR AÑADIDO,154559.62,154559.62,655226.2,485371.53,1,2021
INNEST/2021/162,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,DESARROLLO DE NUEVAS METODOLOGÍAS PARA PREVENIR LA GENERACIÓN Y LA LIBERACIÓN DE MICROPLÁSTICOS A PARTIR DE PROCESOS INDUSTRIALES,193402.58,193402.58,543672.04,458482.81,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/263,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,DESARROLLO DE UN ENVASE REUTILIZABLE Y SEGURO A BASE DE PHB,203964.99,203964.99,560980.74,431171.57,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2022/67,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,DESARROLLOS DE PRODUCTOS COMPOSTABLES SÍMIL CARTÓN A PARTIR DE SUBPRODUCTOS AGRÍCOLAS PROCEDENTES DEL SECTOR VITIVINÍCOLA,198469.67,198469.67,529984.24,421227.3,1,2022
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2022/28,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,ESTRATEGIAS METODOLÓGICAS PARA LA BIODEGRADACIÓN ACELERADA DE BIOPLÁSTICOS EN MEDIO COMPOST,236434.95,236434.95,562199.31,528815.09,1,2022
INNEST/2021/198,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,ESTUDIO PARA EL DESARROLLO DE EQUIPOS DE PROTECCIÓN INDIVIDUAL MEJORADOS CON CAPACIDADES ANTIMICROBIANAS,137082.24,137082.24,586612.96,410236.09,1,2021
,,,,,,,,,,,,,,,
INNEST/2022/18,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,FORMULACIONES SOSTENIBLES A PARTIR DE CO2 Y RESIDUOS DE LA INDUSTRIA CÍTRICA VALENCIANA APLICADAS A MATERIALES DE CONSTRUCCIÓN,173047.46,173047.46,584602.88,423392.5,1,2022
INNEST/2022/132,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,INVESTIGACIÓN EN ALMACENAMIENTO DE ALTAS PRESTACIONES PARA MOVILIDAD ELÉCTRICA PESADA DE ALTA POTENCIA,205317.08,205317.08,826725.05,644871.15,1,2022
,,,,,,,,,,,,,,,
INNEST/2021/181,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,INVESTIGACIÓN Y DESARROLLO DE NUEVOS MATERIALES COMPOSITES Y SUS PROCESOS PRODUCTIVOS AVANZADOS,178411.81,178411.81,863489.74,512243.1,1,2021
INNEST/2021/334,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,MICROBIOMAS DE INSECTOS COMO HERRAMIENTA PARA LA VALORIZACIÓN DE RESIDUOS PLÁSTICOS DE ENVASES MULTICAPA,149852.5,149852.5,559608.88,529969.07,1,2021
INNEST00/19/046,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,MICROPLAST,229731.15,229731.15,514771.45,430980.85,1,2019
INNEST00/19/138,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,MULTICIDE,101738.9,101738.9,528888.4,469182.08,1,2019
,,,,,,,,,,,,,,,
INNEST/2022/2,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,NOVEDOSOS COMPUESTOS TERMOPLÁSTICOS BASADOS EN POLÍMEROS NATURALES SIN MODIFICACIÓN QUÍMICA PROCESABLES MEDIANTE TECNOLOGÍAS CONVENCIOANLES DE TRANSFORMACIÓN DE PLÁSTICOS.,189792.06,189792.06,510908.03,440386.9,1,2022
INNEST/2022/337,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,NUEVA GENERACIÓN DE METASUPERFICIES INTELIGENTES BASADAS EN FABRICACIÓN ADITIVA PARA APLICACIONES ESTRATÉGICAS EN TELECOMUNICACIONES Y BIOMEDICINA,170176.73,170176.73,1007690.39,812827.62,1,2022
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/35,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,"NUEVOS TRATAMIENTOS FITOSANITARIOS A PARTIR DE SUSTANCIAS NATURALES, CONTRA LA PLAGA DE PSEUDOCOCCIDOS O COTONET, MEDIANTE APLICACIÓN CONTROLADA",200512.23,200512.23,716437.71,501318.13,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2020/51,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,PREVENCIÓN DE INFECCIONES NOSOCOMIALES MEDIANTE EL DESARROLLO DE MATERIALES HÍBRIDOS BACTERIOSTÁTICOS Y/O BACTERICIDAS PARA MOBILIARIO SANITARIO,117635,117635,583610.49,468490.89,1,2020
INNEST/2021/32,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,PROCESAMIENTO Y CREACIÓN POR IMPRESIÓN 3D DE MODELOS ANATÓMICOS REALISTAS PARA EL ESTUDIO Y PLANIFICACIÓN QUIRURGICA CON NUEVOS MATERIALES,170793,170793,557021.77,504072.66,1,2021
INNEST/2021/9,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,RECICLADO BIOLÓGICO DE RESIDUOS PLÁSTICOS DE ALMIDÓN MEDIANTE SI FERMENTACIÓN A ÁCIDO LÁCTICO,120123.2,120123.2,571093.28,433149.95,1,2021
INNEST/2020/29,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,RECICLADO DE CESPED ARTIFICIAL MEDIANTE PROCESOS BIOLOGICOS,253140.09,253140.09,555612.9,461639.18,1,2020
INNEST/2022/318,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,RECICLADO DE RESIDUOS PLÁSTICOS COMPLEJOS DE MEZCLAS ALGODÓN-POLIESTER,189445.79,189445.79,686599.16,606607.91,1,2022
INNEST/2022/128,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,RECICLAJE INTELIGENTE Y COOPERATIVO EN TODA LA CADENA DE VALOR ORIENTADO A UNA SOCIEDAD SOSTENIBLE 360º,219868.62,219868.62,1396312.84,755179.05,1,2022
INNEST00/19/097,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,RECIPAM-RECICLADO DE POLIAMIDA DE ALTA CALIDAD A PARTIR DE RESIDUOS DE ENVASES MULTICAPA,159304.15,159304.15,711742.11,477508.03,1,2019
INNEST/2020/115,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,Valorización de residuos bioplásticos utilizados en plasticultura mediante compostaje industrial para obtención de compost de alto valor añadido,195101.96,180314.84,544798.44,413362.22,1,2020
INNEST/2022/171,AVI,G46714853,AIMPLAS,AIMPLAS,Technological institute,Technological institute,39 32 49,0 27 24,VALORIZACIÓN DE RESIDUOS COCIDOS DE BALDOSAS CERÁMICAS EN EL SECTOR DE LA CONSTRUCCIÓN.,137661.24,137661.24,579500.79,433303.16,1,2022
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/247,AVI,G03182862,AIJU,AIJU,Technological institute,Technological institute,38 37 04,0 35 10,ARQUITECTURA DE INTELIGENCIA ARTIFICIAL Y REALIDAD VIRTUAL PARA GENERACIÓN DE EXPERIENCIAS TURÍSTICAS PERSONALIZADAS Y SOSTENIBLES,230295.5,230295.5,718102.68,559328.34,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2022/138,AVI,G03182862,AIJU,AIJU,Technological institute,Technological institute,38 37 04,0 35 10,DESARROLLO DE DISPOSITIVOS DE COMUNICACIONES DE ALTA FRECUENCIA UTILIZANDO TECNOLOGÍAS AVANZADAS DE FABRICACIÓN ADITIVA Y METALIZADO,148198.87,148198.87,665107,599941.71,1,2022
INNEST/2021/61,AVI,G03182862,AIJU,AIJU,Technological institute,Technological institute,38 37 04,0 35 10,"DESARROLLO DE NUEVOS MATERIALES RECICLADOS A PARTIR DE RESIDUOS DE ENVASES DE PET MULTICAPA PARA APLICACIONES DE CALZADO, JUGUETE Y CONSTRUCCIÓN",265084.67,265084.67,850481.12,702302.92,1,2021
INNEST/2021/363,AVI,G03182862,AIJU,AIJU,Technological institute,Technological institute,38 37 04,0 35 10,DESARROLLO DE PROBIOTICOS Y PRODUCTOS DE VALOR AÑADIDO A PARTIR DE RESIDUOS DE LA FABRICACION DE CERVEZA,155779.82,155779.82,590876.02,534532.34,1,2021
INNEST/2022/94,AVI,G03182862,AIJU,AIJU,Technological institute,Technological institute,38 37 04,0 35 10,INVESTIGACIÓN INDUSTRIAL DE NUEVAS SOLUCIONES DE MORDENTADO LIMPIO SIN GENERACIÓN DE RESIDUOS PELIGROSOS,106799.49,106799.49,711229.32,571058.85,1,2022
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/290,AVI,G03182862,AIJU,AIJU,Technological institute,Technological institute,38 37 04,0 35 10,PLATAFORMA DE CONEXIÓN SOCIAL A TRAVÉS DE PROGRAMAS DE MENTORING Y DE JUEGOS SOCIALES PARA LA PROMOCIÓN DE LA CAPACITACIÓN Y EL EMPODERAMIENTO DE LAS PERSONAS MAYORES,206195,206195,1015328.63,752819.67,1,2021
INNEST/2022/159,AVI,G03182862,AIJU,AIJU,Technological institute,Technological institute,38 37 04,0 35 10,PLATAFORMA INTEGRAL E INTELIGENTE PARA LA MEDICINA DE PRECISIÓN APLICADA A TUMORES CEREBRALES,194369.64,194369.64,740925.29,701056.97,1,2022
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/326,AVI,G46261590,AIDIMME,AIDIMME,Technological institute,Technological institute,39 32 47,0 27 17,AIRLUISA MONITORIZACIÓN CALIDAD AIRE (2),160903.98,160903.98,893384.28,740624.28,1,2021
,,,,,,,,,,,,,,,
INNEST/2022/131,AVI,G46261590,AIDIMME,AIDIMME,Technological institute,Technological institute,39 32 47,0 27 17,FILTRACIÓN DE MICROPLÁSTICOS SEGÚN EL MODELO DE CAPTURA EN ORGANISMOS MARINOS MEDITERRÁNEOS,112952.11,112952.11,536825.4,385328.65,1,2022
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2022/89,AVI,G46261590,AIDIMME,AIDIMME,Technological institute,Technological institute,39 32 47,0 27 17,INVESTIGACIÓN INDUSTRIAL DE NUEVAS SOLUCIONES DE MORDENTADO LIMPIO SIN GENERACIÓN DE RESIDUOS PELIGROSOS,139852.01,139852.01,711229.32,571058.85,1,2022
INNEST/2022/80,AVI,G46261590,AIDIMME,AIDIMME,Technological institute,Technological institute,39 32 47,0 27 17,INVESTIGACIÓN SOBRE LA VALORIZACIÓN INDUSTRIAL DE RESIDUOS DE BIOMASA AUTÓCTONA Y ALGODÓN DEL SECTOR TEXTIL MEDIANTE UN PROCESO DE CARBONIZACIÓN HIDROTERMAL PARA LOS SECTORES DEL MUEBLE Y LA CONSTRUCCIÓN,204680.72,204680.72,596450.74,502126.64,1,2022
,,,,,,,,,,,,,,,
INNEST/2021/81,AVI,G46261590,AIDIMME,AIDIMME,Technological institute,Technological institute,39 32 47,0 27 17,OBTENCIÓN DE SUPERFICIES CON FUNCIONALIDAD BACERICIDA Y VIRICIDA,237158.73,237158.73,716673.54,611690.26,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/284,AVI,G46261590,AIDIMME,AIDIMME,Technological institute,Technological institute,39 32 47,0 27 17,PLATAFORMA MODULAR PARA EL DESPLIEGUE Y GESTIÓN DE FLOTAS DE VEHÍCULOS AUTÓNOMOS Y ROBOTS LOGÍSTICOS EN PYMES,95038.64,95038.64,621219.04,524944.23,1,2021
INNEST/2022/329,AVI,G46271144,AICE,AICE,Technological institute,Technological institute,39 59 49,0 03 56,BIOPRODUCTOS A PARTIR DE LA VALORIZACIÓN DE SUBPRODUCTOS DE LA INDUSTRIA PRIMARIA PRODUCTORA DE HUEVOS Y SU APLICACIÓN EN SECTORES ESTRATÉGICOS DE LA COMUNIDAD VALENCIANA,147434.62,147434.62,525418.38,525418.38,1,2022
INNEST/2021/230,AVI,G46271144,AICE,AICE,Technological institute,Technological institute,39 59 49,0 03 56,DESARROLLO DE BALDOSAS CERÁMICAS CON ACTIVIDAD VIRIDICA,137655.73,137655.73,521498.42,291192.81,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/207,AVI,G46271144,AICE,AICE,Technological institute,Technological institute,39 59 49,0 03 56,PLATAFORMA MODULAR PARA EL DESPLIEGUE Y GESTIÓN DE FLOTAS DE VEHÍCULOS AUTÓNOMOS Y ROBOTS LOGÍSTICOS EN PYMES,98113.28,98113.28,621219.04,524944.23,1,2021
,,,,,,,,,,,,,,,
INNEST00/19/149,AVI,G46271144,AICE,AICE,Technological institute,Technological institute,39 59 49,0 03 56,REWACER-DESARROLLO DE UN NUEVO MODELO DE ECONOMÍA CIRCULAR PARA ASEGURAR LA CIRCULARIDAD DE LAS AGUAS REGENERADAS DESDE EDAR A ENTORNOS INDUSTRIALES,150125.02,150125.02,600029.19,398000.6,1,2019
